,Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count
20008,59218,1009.0,35.3,67188.0,28152.0,77.0
20009,59219,185.0,57.4,52143.0,49717.0,5.0
20010,59221,1721.0,39.8,56164.0,26326.0,178.0
20011,59222,113.0,45.8,51726.0,31768.0,0.0
20012,59223,283.0,61.9,75625.0,39433.0,0.0
20013,59225,490.0,27.5,29868.0,15137.0,117.0
20014,59226,415.0,51.5,43889.0,30631.0,35.0
20015,59230,4493.0,43.5,55434.0,31171.0,374.0
20016,59231,598.0,35.6,36607.0,16072.0,24.0
20017,59240,26.0,55.5,44000.0,17750.0,0.0
20018,59241,464.0,51.3,39167.0,23906.0,31.0
20019,59242,96.0,49.0,126250.0,62542.0,3.0
20020,59243,287.0,41.6,56875.0,28322.0,36.0
20021,59244,23.0,48.5,58125.0,25261.0,6.0
20022,59247,321.0,40.6,55938.0,29504.0,21.0
20023,59248,701.0,50.6,47750.0,24382.0,88.0
20024,59250,176.0,49.0,36250.0,27467.0,24.0
20025,59252,99.0,39.5,-666666666.0,24735.0,6.0
20026,59253,99.0,49.9,50288.0,30564.0,0.0
20027,59254,2177.0,47.4,48125.0,30733.0,294.0
20028,59255,3666.0,27.3,23322.0,12787.0,1358.0
20029,59256,59.0,52.0,-666666666.0,21247.0,9.0
20030,59257,47.0,56.5,-666666666.0,94887.0,0.0
20031,59258,104.0,56.6,32000.0,33211.0,19.0
20032,59259,368.0,46.3,52083.0,29059.0,37.0
20033,59260,144.0,40.6,75313.0,49633.0,2.0
20034,59261,567.0,49.3,50000.0,23880.0,78.0
20035,59262,769.0,34.8,65208.0,22421.0,171.0
20036,59263,1526.0,45.8,50515.0,32906.0,84.0
20037,59270,8689.0,38.1,67056.0,36868.0,593.0
20038,59274,257.0,50.8,38958.0,26341.0,14.0
20039,59275,333.0,53.6,45938.0,37982.0,45.0
20040,59276,37.0,45.4,-666666666.0,26035.0,0.0
20041,59301,11688.0,40.7,50221.0,26799.0,1269.0
20042,59311,173.0,56.9,45000.0,28161.0,5.0
20043,59312,20.0,43.3,-666666666.0,37395.0,0.0
20044,59313,2411.0,38.1,52222.0,29215.0,163.0
20045,59314,92.0,53.0,65625.0,39266.0,5.0
20046,59315,103.0,59.6,53125.0,36413.0,11.0
20047,59317,1135.0,51.5,51071.0,29419.0,62.0
20048,59318,161.0,31.8,39821.0,20988.0,5.0
20049,59322,67.0,35.4,29167.0,11973.0,8.0
20050,59323,2376.0,42.8,87688.0,33027.0,118.0
20051,59324,907.0,52.2,45795.0,30743.0,137.0
20052,59326,343.0,52.6,34028.0,17298.0,103.0
20053,59327,3033.0,39.8,54643.0,27450.0,308.0
20054,59330,8690.0,40.3,58062.0,28392.0,1270.0
20055,59332,199.0,34.7,61250.0,29548.0,18.0
20056,59333,15.0,24.8,53333.0,19940.0,0.0
20057,59336,217.0,38.1,61250.0,39132.0,14.0
20058,59337,623.0,55.1,38958.0,32099.0,47.0
20059,59338,117.0,48.9,40625.0,25203.0,5.0
20060,59339,169.0,49.8,51563.0,31899.0,16.0
20061,59343,134.0,45.8,45938.0,25629.0,23.0
20062,59344,403.0,44.9,43500.0,41389.0,22.0
20063,59347,224.0,58.9,40536.0,27258.0,29.0
20064,59349,1147.0,52.1,46413.0,26359.0,181.0
20065,59351,157.0,42.1,39375.0,19894.0,24.0
20066,59353,1143.0,51.0,40833.0,23985.0,143.0
20067,59354,22.0,60.1,65417.0,37700.0,0.0
20068,59401,14518.0,35.2,35939.0,26854.0,3050.0
20069,59404,27347.0,41.2,58656.0,29468.0,2917.0
20070,59405,31093.0,34.1,41807.0,24243.0,4377.0
20071,59410,614.0,54.3,49107.0,40514.0,34.0
20072,59411,603.0,31.3,18813.0,16993.0,428.0
20073,59412,1556.0,42.0,49861.0,29950.0,253.0
20074,59414,1022.0,45.3,28179.0,20172.0,229.0
20075,59416,493.0,54.4,63103.0,30104.0,51.0
20076,59417,7742.0,30.4,23415.0,12871.0,2927.0
20077,59418,159.0,36.5,-666666666.0,17503.0,52.0
20078,59419,132.0,54.9,51250.0,37919.0,3.0
20079,59420,289.0,39.5,89000.0,28231.0,7.0
20080,59421,1838.0,52.1,43393.0,27530.0,206.0
20081,59422,2388.0,49.8,42599.0,25541.0,225.0
20082,59424,49.0,60.1,53750.0,36855.0,2.0
20083,59425,3626.0,42.2,41774.0,22172.0,646.0
20084,59427,4789.0,31.0,40532.0,20645.0,1060.0
20085,59430,367.0,51.1,51250.0,35726.0,22.0
20086,59432,106.0,67.8,39167.0,24061.0,17.0
20087,59433,572.0,57.0,49063.0,30184.0,50.0
20088,59434,561.0,43.2,39375.0,25403.0,87.0
20089,59436,2061.0,35.4,57292.0,24196.0,154.0
20090,59440,125.0,40.5,-666666666.0,24934.0,2.0
20091,59441,85.0,54.9,21875.0,20795.0,24.0
20092,59442,1568.0,54.7,39494.0,26085.0,129.0
20093,59443,469.0,48.4,40000.0,19811.0,75.0
20094,59444,348.0,30.6,30625.0,14357.0,129.0
20095,59446,596.0,37.5,39464.0,22747.0,165.0
20096,59447,237.0,53.0,36458.0,36084.0,29.0
20097,59448,801.0,25.6,27188.0,11431.0,320.0
20098,59450,556.0,37.2,57321.0,27131.0,32.0
20099,59451,189.0,52.2,65299.0,31706.0,12.0
20100,59452,527.0,52.5,48125.0,29482.0,50.0
20101,59453,344.0,41.9,42083.0,22617.0,17.0
20102,59454,216.0,43.7,32500.0,38430.0,45.0
20103,59456,490.0,33.1,-666666666.0,15365.0,270.0
20104,59457,9147.0,45.6,41526.0,25217.0,1204.0
20105,59460,199.0,62.8,24375.0,18551.0,47.0
20106,59461,39.0,49.9,-666666666.0,35577.0,0.0
20107,59462,139.0,57.3,54063.0,33300.0,21.0
20108,59463,92.0,70.3,50750.0,35322.0,0.0
20109,59464,516.0,50.1,50000.0,23945.0,61.0
20110,59465,26.0,65.2,23750.0,20138.0,2.0
20111,59466,64.0,54.9,38929.0,31666.0,1.0
20112,59467,163.0,34.5,35469.0,23145.0,89.0
20113,59468,715.0,36.9,61875.0,25210.0,113.0
20114,59469,166.0,46.5,45313.0,27875.0,3.0
20115,59471,273.0,51.6,47212.0,35600.0,31.0
20116,59472,734.0,46.0,46875.0,23798.0,107.0
20117,59474,3639.0,39.9,46689.0,22880.0,345.0
20118,59477,597.0,42.7,44141.0,21089.0,192.0
20119,59479,754.0,49.9,46042.0,26791.0,103.0
20120,59480,406.0,46.6,57813.0,25619.0,18.0
20121,59482,547.0,51.8,55938.0,27468.0,57.0
20122,59483,520.0,44.8,70588.0,26159.0,75.0
20123,59484,144.0,47.6,82679.0,33298.0,7.0
20124,59485,537.0,52.4,73125.0,30892.0,17.0
20125,59486,1084.0,41.9,42344.0,27007.0,141.0
20126,59487,1390.0,43.0,51042.0,23893.0,181.0
20127,59489,350.0,50.0,46563.0,25138.0,67.0
20128,59501,12798.0,36.0,43613.0,22475.0,2545.0
20129,59520,1210.0,41.5,43393.0,26952.0,183.0
20130,59521,3878.0,25.1,32011.0,12293.0,1451.0
20131,59522,1718.0,48.8,43958.0,34980.0,285.0
20132,59523,2231.0,49.1,42564.0,23483.0,330.0
20133,59524,751.0,38.9,36406.0,18928.0,240.0
20134,59525,265.0,46.8,34375.0,21589.0,57.0
20135,59526,2504.0,26.7,31886.0,14247.0,916.0
20136,59527,1098.0,24.8,30268.0,11130.0,446.0
20137,59528,261.0,42.8,43125.0,19414.0,64.0
20138,59529,189.0,49.5,39261.0,17803.0,17.0
20139,59530,129.0,42.0,31591.0,15095.0,66.0
20140,59531,308.0,46.1,48214.0,29794.0,21.0
20141,59532,199.0,35.6,38000.0,24637.0,12.0
20142,59535,74.0,42.5,27083.0,14957.0,26.0
20143,59537,38.0,49.5,45417.0,8289.0,24.0
20144,59538,2880.0,49.1,34904.0,22478.0,370.0
20145,59540,255.0,56.1,53750.0,27384.0,15.0
20146,59542,153.0,36.4,32917.0,18967.0,19.0
20147,59544,206.0,29.3,38917.0,27450.0,38.0
20148,59545,28.0,39.8,35938.0,19029.0,0.0
20149,59546,61.0,59.6,23839.0,19800.0,18.0
20150,59547,47.0,41.8,58750.0,26723.0,0.0
20151,59601,30366.0,42.3,52566.0,31390.0,4523.0
20152,59602,26246.0,40.0,68074.0,29305.0,2430.0
20153,59631,238.0,46.5,44375.0,22477.0,47.0
20154,59632,2013.0,49.9,41341.0,22444.0,248.0
20155,59633,304.0,53.4,69531.0,30013.0,9.0
20156,59634,4912.0,45.1,89932.0,39772.0,151.0
20157,59635,7152.0,35.9,59130.0,26757.0,488.0
20158,59636,14.0,22.8,-666666666.0,18693.0,0.0
20159,59638,783.0,36.9,85074.0,35866.0,13.0
20160,59639,1032.0,53.7,34750.0,20204.0,233.0
20161,59640,92.0,51.8,54167.0,58599.0,11.0
20162,59642,43.0,56.4,35000.0,20521.0,5.0
20163,59643,631.0,51.7,41509.0,29555.0,60.0
20164,59644,3893.0,46.7,50508.0,27926.0,350.0
20165,59645,1655.0,44.5,37200.0,19553.0,251.0
20166,59647,347.0,60.2,41612.0,20202.0,61.0
20167,59648,482.0,56.6,55078.0,30561.0,53.0
20168,59701,33430.0,40.4,38944.0,25341.0,6467.0
20169,59703,35.0,59.1,72188.0,35266.0,0.0
20170,59710,234.0,53.5,50000.0,36993.0,13.0
20171,59711,8962.0,48.6,40184.0,24793.0,1781.0
20172,59713,176.0,41.0,38750.0,19616.0,44.0
20173,59714,19212.0,34.2,61934.0,28521.0,2136.0
20174,59715,34742.0,31.1,51193.0,32943.0,5880.0
20175,59716,2115.0,31.9,74297.0,35415.0,352.0
20176,59718,30833.0,31.3,58916.0,33407.0,3525.0
20177,59720,260.0,65.4,-666666666.0,68470.0,23.0
20178,59721,416.0,48.0,61528.0,31318.0,31.0
20179,59722,5790.0,43.7,42532.0,22855.0,439.0
20180,59724,92.0,58.2,47500.0,42683.0,14.0
20181,59725,8103.0,39.7,36847.0,25847.0,1339.0
20182,59727,261.0,54.2,54531.0,33838.0,32.0
20183,59728,383.0,46.0,57813.0,30746.0,31.0
20184,59729,2157.0,55.0,48750.0,31125.0,139.0
20185,59730,2130.0,40.3,55588.0,31793.0,319.0
20186,59731,112.0,54.3,38000.0,26646.0,5.0
20187,59732,202.0,59.5,-666666666.0,26919.0,14.0
20188,59733,319.0,24.6,36964.0,14445.0,18.0
20189,59735,340.0,55.4,38958.0,18639.0,50.0
20190,59736,98.0,49.0,46458.0,26702.0,0.0
20191,59739,266.0,52.3,35000.0,26791.0,58.0
20192,59740,238.0,45.1,28188.0,18436.0,93.0
20193,59741,4506.0,42.9,61197.0,29805.0,290.0
20194,59743,125.0,56.8,40455.0,24527.0,15.0
20195,59745,152.0,50.7,31875.0,15599.0,3.0
20196,59746,80.0,63.3,54167.0,40056.0,9.0
20197,59747,182.0,59.5,49000.0,30481.0,6.0
20198,59748,185.0,53.8,44028.0,39063.0,18.0
20199,59749,1544.0,52.8,47125.0,28553.0,94.0
20200,59750,397.0,48.6,46500.0,26981.0,18.0
20201,59751,261.0,27.9,32708.0,22962.0,96.0
20202,59752,3744.0,39.3,55909.0,29336.0,188.0
20203,59754,973.0,46.7,50179.0,32103.0,85.0
20204,59755,231.0,60.1,38125.0,26527.0,48.0
20205,59756,389.0,35.3,-666666666.0,8446.0,0.0
20206,59758,1684.0,46.5,35878.0,27496.0,198.0
20207,59759,3665.0,52.7,48547.0,26070.0,513.0
20208,59760,252.0,47.4,41250.0,25106.0,15.0
20209,59761,240.0,57.3,46354.0,36790.0,8.0
20210,59762,204.0,62.7,49167.0,38018.0,45.0
20211,59801,31789.0,29.6,36202.0,22284.0,7303.0
20212,59802,19488.0,33.5,39858.0,28731.0,3738.0
20213,59803,16996.0,38.9,64912.0,32454.0,1497.0
20214,59804,8361.0,41.7,56278.0,33377.0,1205.0
20215,59808,19448.0,35.6,57679.0,30877.0,2156.0
20216,59820,1710.0,47.6,45880.0,22205.0,361.0
20217,59821,2546.0,39.4,44773.0,22373.0,415.0
20218,59823,1822.0,43.2,45208.0,22734.0,232.0
20219,59824,1351.0,39.7,48920.0,20173.0,192.0
20220,59825,2493.0,45.5,47500.0,27370.0,388.0
20221,59826,562.0,56.3,42308.0,36505.0,101.0
20222,59827,281.0,56.7,37083.0,20517.0,38.0
20223,59828,5206.0,50.2,42095.0,25030.0,840.0
20224,59829,2252.0,57.2,36071.0,24086.0,427.0
20225,59830,65.0,16.7,-666666666.0,,46.0
20226,59831,465.0,36.6,25536.0,14926.0,172.0
20227,59832,976.0,46.0,48092.0,20545.0,245.0
20228,59833,5346.0,44.8,57352.0,28084.0,514.0
20229,59834,2082.0,42.1,42617.0,21750.0,96.0
20230,59837,390.0,57.5,52188.0,29081.0,38.0
20231,59840,14036.0,49.4,36568.0,22065.0,3105.0
20232,59841,954.0,19.5,37679.0,10601.0,265.0
20233,59842,24.0,18.8,-666666666.0,38121.0,0.0
20234,59843,240.0,50.6,35673.0,20948.0,43.0
20235,59844,673.0,53.8,42396.0,20631.0,98.0
20236,59845,1062.0,55.1,24932.0,18413.0,292.0
20237,59846,983.0,56.3,59063.0,41250.0,54.0
20238,59847,5479.0,38.4,58192.0,28078.0,385.0
20239,59848,163.0,44.9,46607.0,22917.0,17.0
20240,59851,164.0,34.4,38000.0,20787.0,21.0
20241,59853,909.0,50.5,35694.0,22814.0,181.0
20242,59854,198.0,61.9,43750.0,41919.0,16.0
20243,59855,1023.0,23.7,22813.0,9235.0,516.0
20244,59856,365.0,48.6,34265.0,20410.0,95.0
20245,59858,1234.0,59.8,44375.0,25548.0,136.0
20246,59859,3022.0,56.6,37682.0,21791.0,629.0
20247,59860,9930.0,45.3,38205.0,26583.0,1851.0
20248,59863,40.0,56.7,8681.0,13365.0,26.0
20249,59864,7246.0,37.8,39577.0,18611.0,1813.0
20250,59865,3221.0,36.7,30533.0,17806.0,1021.0
20251,59866,772.0,52.3,33125.0,26091.0,381.0
20252,59867,28.0,49.6,74688.0,46946.0,0.0
20253,59868,1456.0,55.4,43289.0,29731.0,212.0
20254,59870,10232.0,46.6,44881.0,22608.0,1297.0
20255,59871,227.0,52.6,44250.0,24874.0,29.0
20256,59872,2201.0,55.8,33000.0,21854.0,193.0
20257,59873,3562.0,46.8,32288.0,19225.0,870.0
20258,59874,1176.0,57.0,44612.0,26782.0,114.0
20259,59875,3684.0,49.2,35406.0,20878.0,767.0
20260,59901,52596.0,39.1,47292.0,25429.0,7033.0
20261,59910,572.0,62.0,41771.0,26502.0,40.0
20262,59911,8611.0,53.2,54531.0,31216.0,975.0
20263,59912,13687.0,43.2,46833.0,24268.0,1985.0
20264,59913,550.0,49.0,-666666666.0,23689.0,115.0
20265,59914,197.0,63.5,56250.0,32099.0,14.0
20266,59915,551.0,34.7,30368.0,17769.0,68.0
20267,59916,124.0,58.3,45556.0,31072.0,0.0
20268,59917,4425.0,43.6,30976.0,18799.0,893.0
20269,59918,584.0,50.7,43045.0,21203.0,89.0
20270,59919,661.0,50.4,-666666666.0,17189.0,351.0
20271,59920,1858.0,46.8,52500.0,31900.0,130.0
20272,59922,2676.0,54.4,53355.0,43802.0,462.0
20273,59923,9565.0,50.4,36695.0,24145.0,1710.0
20274,59925,1413.0,48.5,51078.0,22547.0,299.0
20275,59926,259.0,44.2,24432.0,12280.0,107.0
20276,59927,366.0,43.3,50417.0,21820.0,45.0
20277,59928,165.0,58.4,49250.0,44887.0,40.0
20278,59929,267.0,51.3,38750.0,35217.0,44.0
20279,59930,556.0,58.0,41494.0,22377.0,21.0
20280,59931,287.0,52.8,56375.0,31542.0,64.0
20281,59932,1180.0,51.5,56520.0,30920.0,275.0
20282,59933,73.0,60.3,-666666666.0,20181.0,4.0
20283,59934,562.0,49.2,36250.0,25999.0,97.0
20284,59935,3503.0,58.2,35028.0,21879.0,596.0
20285,59936,426.0,43.3,47330.0,25435.0,89.0
20286,59937,12847.0,43.9,52500.0,32391.0,1227.0
20287,60002,24368.0,41.2,77107.0,34615.0,2342.0
20288,60004,50974.0,42.3,82407.0,43456.0,2590.0
20289,60005,29936.0,43.8,71489.0,40828.0,2115.0
20290,60007,33733.0,43.1,71089.0,35709.0,1701.0
20291,60008,22023.0,37.0,64100.0,31405.0,2070.0
20292,60010,44930.0,47.1,130526.0,67944.0,2105.0
20293,60012,10696.0,47.0,121472.0,50351.0,323.0
20294,60013,25968.0,39.9,97122.0,39169.0,2090.0
20295,60014,48822.0,39.0,83271.0,36811.0,3116.0
20296,60015,27388.0,43.2,137691.0,64957.0,1196.0
20297,60016,59726.0,40.8,61316.0,29549.0,5862.0
20298,60018,30519.0,38.5,56456.0,24686.0,4435.0
20299,60020,9616.0,42.5,52163.0,30873.0,965.0
20300,60021,5709.0,37.0,96341.0,40155.0,468.0
20301,60022,8503.0,44.5,185698.0,106507.0,309.0
20302,60025,39928.0,44.1,87845.0,49207.0,1591.0
20303,60026,14427.0,44.5,107870.0,59353.0,885.0
20304,60029,531.0,40.0,168333.0,56692.0,11.0
20305,60030,36876.0,40.6,81454.0,38142.0,2111.0
20306,60031,37443.0,38.2,86664.0,39179.0,2039.0
20307,60033,13569.0,33.4,51963.0,21228.0,2420.0
20308,60034,1948.0,40.6,54491.0,27861.0,175.0
20309,60035,29824.0,46.3,130262.0,77428.0,1750.0
20310,60040,5377.0,35.6,54189.0,32440.0,864.0
20311,60041,9276.0,40.5,62236.0,30142.0,552.0
20312,60042,8365.0,40.4,72284.0,30813.0,501.0
20313,60043,2613.0,42.4,211023.0,98268.0,45.0
20314,60044,9680.0,44.0,102380.0,60159.0,386.0
20315,60045,20622.0,46.1,167073.0,93386.0,705.0
20316,60046,35132.0,39.7,83969.0,35826.0,1327.0
20317,60047,42317.0,42.0,130005.0,54778.0,1300.0
20318,60048,29050.0,45.1,123075.0,60601.0,962.0
20319,60050,32387.0,40.2,63573.0,29826.0,1928.0
20320,60051,24154.0,40.3,76659.0,33142.0,1881.0
20321,60053,23413.0,45.9,75797.0,31880.0,1904.0
20322,60056,55366.0,39.3,69102.0,33765.0,2972.0
20323,60060,37763.0,37.8,80625.0,36983.0,2739.0
20324,60061,26720.0,38.3,96263.0,45499.0,1345.0
20325,60062,40631.0,49.2,104242.0,58139.0,1756.0
20326,60064,15848.0,30.2,34777.0,15281.0,4276.0
20327,60067,37998.0,43.3,90649.0,50028.0,1688.0
20328,60068,37567.0,44.2,92474.0,48655.0,1551.0
20329,60069,8207.0,52.8,91739.0,56627.0,469.0
20330,60070,16195.0,37.8,63200.0,33801.0,1499.0
20331,60071,3576.0,43.1,52429.0,31798.0,516.0
20332,60072,955.0,40.1,92750.0,31692.0,115.0
20333,60073,60828.0,31.9,66485.0,23686.0,6427.0
20334,60074,39541.0,34.5,66320.0,32089.0,5593.0
20335,60076,32497.0,44.9,72257.0,34476.0,2967.0
20336,60077,28281.0,40.8,57284.0,28271.0,3866.0
20337,60081,9840.0,43.1,86207.0,37780.0,704.0
20338,60083,10581.0,38.7,90077.0,38171.0,336.0
20339,60084,16357.0,38.3,77747.0,37231.0,887.0
20340,60085,71611.0,30.1,41995.0,17397.0,15502.0
20341,60087,25748.0,35.8,54333.0,25317.0,3580.0
20342,60088,12739.0,21.7,57424.0,21655.0,350.0
20343,60089,41642.0,42.4,101479.0,47061.0,1979.0
20344,60090,38045.0,36.4,60368.0,29102.0,4303.0
20345,60091,27304.0,44.1,138322.0,73928.0,904.0
20346,60093,19204.0,42.8,170582.0,95258.0,673.0
20347,60096,6854.0,41.7,81068.0,35911.0,503.0
20348,60097,10352.0,39.9,60783.0,29043.0,1103.0
20349,60098,32508.0,38.0,61989.0,31190.0,4397.0
20350,60099,31242.0,34.5,51145.0,22540.0,5016.0
20351,60101,39645.0,35.4,56741.0,25070.0,5750.0
20352,60102,32618.0,39.5,98864.0,39023.0,1179.0
20353,60103,42437.0,39.1,100883.0,38288.0,1862.0
20354,60104,19010.0,36.0,51430.0,22789.0,2477.0
20355,60106,20215.0,36.2,63073.0,25651.0,1913.0
20356,60107,40916.0,37.9,76798.0,28916.0,2139.0
20357,60108,22981.0,43.7,77106.0,38472.0,1180.0
20358,60109,553.0,40.0,75833.0,30453.0,55.0
20359,60110,39513.0,30.4,59011.0,21117.0,6533.0
20360,60111,199.0,65.6,-666666666.0,63779.0,27.0
20361,60112,4536.0,30.1,65677.0,22545.0,758.0
20362,60113,350.0,41.2,49167.0,24629.0,31.0
20363,60115,45923.0,24.6,39117.0,20385.0,12178.0
20364,60118,15705.0,44.9,80882.0,40633.0,1040.0
20365,60119,10169.0,42.0,96475.0,41262.0,444.0
20366,60120,50809.0,31.4,53390.0,21138.0,8519.0
20367,60123,48895.0,34.6,56554.0,24814.0,6849.0
20368,60124,20761.0,40.3,96266.0,43126.0,1000.0
20369,60126,47818.0,39.6,100000.0,48480.0,1598.0
20370,60129,186.0,31.8,58750.0,38732.0,57.0
20371,60130,14137.0,38.8,51552.0,37003.0,1566.0
20372,60131,18072.0,39.4,57385.0,26364.0,1473.0
20373,60133,38518.0,33.8,70156.0,23943.0,4323.0
20374,60134,29127.0,42.7,105095.0,44847.0,1503.0
20375,60135,6553.0,42.4,57646.0,28382.0,621.0
20376,60136,7479.0,32.2,123399.0,35517.0,0.0
20377,60137,37798.0,41.6,97799.0,51961.0,1780.0
20378,60139,34614.0,33.4,57893.0,23997.0,4199.0
20379,60140,15985.0,40.2,78917.0,38246.0,1189.0
20380,60141,192.0,67.3,-666666666.0,10553.0,86.0
20381,60142,27337.0,46.4,80136.0,38582.0,1011.0
20382,60143,10372.0,41.1,84335.0,38790.0,635.0
20383,60144,64.0,44.5,63750.0,35492.0,0.0
20384,60145,2986.0,33.3,72750.0,29079.0,314.0
20385,60146,2566.0,35.7,54805.0,25851.0,119.0
20386,60148,52486.0,39.3,74744.0,35078.0,3717.0
20387,60150,1583.0,39.4,65357.0,31787.0,142.0
20388,60151,4184.0,40.8,72078.0,32968.0,212.0
20389,60152,12656.0,43.9,76080.0,32911.0,1221.0
20390,60153,24029.0,33.6,44126.0,17982.0,4996.0
20391,60154,16778.0,46.7,72039.0,35965.0,996.0
20392,60155,7915.0,48.1,50332.0,27527.0,1121.0
20393,60156,28812.0,35.5,85778.0,33083.0,1556.0
20394,60157,2293.0,42.5,98214.0,43999.0,88.0
20395,60160,25534.0,32.3,45614.0,19154.0,5046.0
20396,60162,8182.0,38.0,51022.0,23680.0,1144.0
20397,60163,5192.0,38.8,70217.0,29149.0,354.0
20398,60164,21700.0,36.0,60000.0,21194.0,2561.0
20399,60165,4936.0,30.8,40717.0,15871.0,964.0
20400,60169,34058.0,35.1,71683.0,30460.0,2158.0
20401,60171,10248.0,39.2,48670.0,24349.0,1284.0
20402,60172,25045.0,39.5,79208.0,34147.0,1273.0
20403,60173,12246.0,32.7,76318.0,43097.0,669.0
20404,60174,31047.0,43.5,82657.0,44270.0,1685.0
20405,60175,26334.0,40.6,126281.0,50259.0,726.0
20406,60176,11813.0,38.6,52990.0,24025.0,1610.0
20407,60177,23068.0,36.6,86741.0,33858.0,1416.0
20408,60178,22207.0,37.8,70603.0,32661.0,1837.0
20409,60180,2030.0,42.7,59722.0,24757.0,445.0
20410,60181,28667.0,37.6,70000.0,31002.0,2680.0
20411,60184,2490.0,49.0,145192.0,76692.0,52.0
20412,60185,36164.0,35.3,74974.0,28550.0,3368.0
20413,60187,28662.0,35.7,94050.0,40005.0,2023.0
20414,60188,43118.0,38.0,76152.0,32314.0,3390.0
20415,60189,31559.0,40.4,93222.0,49562.0,1522.0
20416,60190,11020.0,46.3,100136.0,48390.0,237.0
20417,60191,14429.0,41.0,63017.0,29785.0,1560.0
20418,60192,16235.0,42.7,120747.0,50044.0,205.0
20419,60193,40192.0,41.6,78629.0,36156.0,2284.0
20420,60194,19044.0,38.0,69844.0,34350.0,1279.0
20421,60195,4783.0,32.5,77829.0,40045.0,376.0
20422,60201,43056.0,30.8,70497.0,44657.0,6294.0
20423,60202,32416.0,38.6,71747.0,42999.0,3086.0
20424,60203,4089.0,44.6,108487.0,59017.0,79.0
20425,60301,2329.0,45.2,70040.0,53867.0,328.0
20426,60302,32258.0,39.6,79167.0,52608.0,3098.0
20427,60304,17402.0,37.7,93903.0,43645.0,945.0
20428,60305,11217.0,40.7,103622.0,66585.0,476.0
20429,60401,7655.0,45.2,60987.0,28611.0,665.0
20430,60402,63938.0,34.9,59801.0,23629.0,8247.0
20431,60403,18267.0,38.3,50200.0,23400.0,2106.0
20432,60404,18198.0,39.2,93317.0,37891.0,1143.0
20433,60406,24629.0,35.2,41056.0,19231.0,5397.0
20434,60407,1860.0,36.4,59375.0,24673.0,243.0
20435,60408,5528.0,41.9,61269.0,28979.0,587.0
20436,60409,37250.0,36.2,40942.0,20343.0,7443.0
20437,60410,12656.0,36.6,88039.0,31656.0,743.0
20438,60411,58630.0,33.9,40283.0,19497.0,14760.0
20439,60415,14351.0,32.8,43229.0,19446.0,3165.0
20440,60416,9140.0,34.5,62388.0,28636.0,968.0
20441,60417,15532.0,46.6,64769.0,32404.0,1177.0
20442,60419,22796.0,35.9,44257.0,19877.0,5932.0
20443,60420,5841.0,43.0,62266.0,25290.0,646.0
20444,60421,3910.0,42.1,73556.0,33142.0,323.0
20445,60422,9377.0,48.1,87027.0,46904.0,221.0
20446,60423,30907.0,42.7,97703.0,41967.0,1188.0
20447,60424,2303.0,43.2,60179.0,30185.0,213.0
20448,60425,9041.0,43.2,54277.0,24251.0,1220.0
20449,60426,29826.0,35.5,23303.0,14368.0,10729.0
20450,60428,12257.0,37.3,34668.0,17414.0,3384.0
20451,60429,15504.0,39.6,50628.0,26601.0,2615.0
20452,60430,19978.0,42.0,71423.0,32537.0,1256.0
20453,60431,22926.0,37.0,87284.0,32507.0,863.0
20454,60432,20712.0,30.6,37169.0,15385.0,5287.0
20455,60433,17034.0,33.7,43742.0,19103.0,3222.0
20456,60435,50095.0,36.0,52269.0,24765.0,5824.0
20457,60436,18714.0,33.2,49781.0,19109.0,3543.0
20458,60437,138.0,56.2,39167.0,41323.0,31.0
20459,60438,28987.0,40.8,49881.0,25001.0,4237.0
20460,60439,23373.0,43.7,92926.0,42114.0,991.0
20461,60440,53285.0,34.4,69680.0,26490.0,5653.0
20462,60441,35556.0,36.4,73785.0,30800.0,1962.0
20463,60442,10226.0,34.4,84458.0,31335.0,402.0
20464,60443,21297.0,40.7,72336.0,32063.0,2529.0
20465,60444,1778.0,35.2,71705.0,31210.0,288.0
20466,60445,26201.0,40.9,58037.0,27491.0,2429.0
20467,60446,40018.0,32.6,71042.0,24800.0,3153.0
20468,60447,14334.0,33.7,73182.0,29368.0,1177.0
20469,60448,25604.0,40.8,96654.0,38729.0,546.0
20470,60449,9187.0,42.9,76648.0,35738.0,475.0
20471,60450,20736.0,41.7,65062.0,32037.0,2034.0
20472,60451,34921.0,38.7,101580.0,38326.0,1015.0
20473,60452,28494.0,39.9,75018.0,32356.0,1898.0
20474,60453,56791.0,40.8,58652.0,28219.0,5941.0
20475,60455,16421.0,38.0,52568.0,22522.0,3221.0
20476,60456,4343.0,45.4,42383.0,24241.0,430.0
20477,60457,13858.0,38.9,61708.0,26735.0,2027.0
20478,60458,14887.0,31.2,48700.0,21418.0,2532.0
20479,60459,29047.0,37.6,54862.0,22059.0,3287.0
20480,60460,1246.0,42.5,59125.0,31831.0,126.0
20481,60461,4738.0,52.6,99583.0,49824.0,138.0
20482,60462,39714.0,45.2,82349.0,40320.0,2114.0
20483,60463,14484.0,52.5,78472.0,41997.0,491.0
20484,60464,9595.0,52.7,75597.0,42887.0,468.0
20485,60465,17575.0,41.0,57744.0,29829.0,2010.0
20486,60466,22204.0,38.3,44967.0,23185.0,4159.0
20487,60467,27077.0,47.0,93915.0,43523.0,872.0
20488,60468,5934.0,40.8,78724.0,31229.0,223.0
